Armscode,Mcode,Description
280002140007,9.00015E+11,FLYER RUNNER GRAY VIOLET-PUMA WHITE-BRIG
280002140008,9.00015E+11,FLYER RUNNER GRAY VIOLET-PUMA WHITE-BRIG
280002140009,4.06098E+12,FLYER RUNNER GRAY VIOLET-PUMA WHITE-BRIG
280002140010,4.06098E+12,FLYER RUNNER GRAY VIOLET-PUMA WHITE-BRIG
280002140011,4.06098E+12,FLYER RUNNER GRAY VIOLET-PUMA WHITE-BRIG
280002140012,4.06098E+12,FLYER RUNNER GRAY VIOLET-PUMA WHITE-BRIG
280002140013,4.06098E+12,FLYER RUNNER GRAY VIOLET-PUMA WHITE-BRIG
280002140014,4.06098E+12,FLYER RUNNER GRAY VIOLET-PUMA WHITE-BRIG
280002140015,4.06098E+12,FLYER RUNNER GRAY VIOLET-PUMA WHITE-BRIG
280002140016,4.06098E+12,FLYER RUNNER GRAY VIOLET-PUMA WHITE-BRIG
280034970000,9057338,PUMA FLYER RUNNER
280034970001,4.06098E+12,FLYER RUNNER - BLKWH - 7
280034970002,4.06098E+12,FLYER RUNNER - BLKWH - 7.5
280034970003,4.06098E+12,FLYER RUNNER - BLKWH - 8
280034970004,4.06098E+12,FLYER RUNNER - BLKWH - 8.5
280034970005,4.06098E+12,FLYER RUNNER - BLKWH - 9
280034970006,4.06098E+12,FLYER RUNNER - BLKWH - 9.5
280034970007,4.06098E+12,FLYER RUNNER - BLKWH - 10.5
280034970008,4.06098E+12,FLYER RUNNER - BLKWH - 11
280034970009,4.06098E+12,FLYER RUNNER - BLKWH - 12
280034970010,4.06098E+12,FLYER RUNNER - BLKWH - 10
280034970011,4.06098E+12,FLYER RUNNER - BLKWH - 13
280034980000,9070978,PUMA FLYER RUNNER
280034980001,4.06098E+12,FLYER RUNNER - REDWH - 9.5
280034980002,4.06098E+12,FLYER RUNNER - REDWH - 9
280034980003,4.06098E+12,FLYER RUNNER - REDWH - 8.5
280034980004,4.06098E+12,FLYER RUNNER - REDWH - 8
280034980005,4.06098E+12,FLYER RUNNER - REDWH - 7.5
280034980006,4.06098E+12,FLYER RUNNER - REDWH - 7
280034980007,4.06098E+12,FLYER RUNNER - REDWH - 6.5
280034980008,4.06098E+12,FLYER RUNNER - REDWH - 13
280034980009,4.06098E+12,FLYER RUNNER - REDWH - 12
280034980010,4.06098E+12,FLYER RUNNER - REDWH - 11
280034980011,4.06098E+12,FLYER RUNNER - REDWH - 10
280034990000,9042061,PUMA FLYER RUNNER
280034990001,4.06098E+12,FLYER RUNNER - N/A - 10
280034990002,4.06098E+12,FLYER RUNNER - N/A - 11
280034990003,4.06098E+12,FLYER RUNNER - N/A - 7
280034990004,4.06098E+12,FLYER RUNNER - N/A - 7.5
280034990005,4.06098E+12,FLYER RUNNER - N/A - 8
280034990006,4.06098E+12,FLYER RUNNER - N/A - 8.5
280034990007,4.06098E+12,FLYER RUNNER - N/A - 9
280034990008,4.06098E+12,FLYER RUNNER - N/A - 9.5
280034990009,4.06098E+12,FLYER RUNNER - N/A - 13
280034990010,4.06098E+12,FLYER RUNNER - N/A - 12
280036860000,9036201,FLYER RUNNER
280036860001,9.0362E+11,FLYER RUNNER - BLKWH - 7.5
280036860002,4.06098E+12,FLYER RUNNER - BLKWH - 7.5
280036860003,4.06098E+12,FLYER RUNNER - BLKWH - 10
280036860004,4.06098E+12,FLYER RUNNER - BLKWH - 11
280036860005,4.06098E+12,FLYER RUNNER - BLKWH - 5
280036860006,4.06098E+12,FLYER RUNNER - BLKWH - 6
280036860007,4.06098E+12,FLYER RUNNER - BLKWH - 7
280036860008,4.06098E+12,FLYER RUNNER - BLKWH - 8
280036860009,4.06098E+12,FLYER RUNNER - BLKWH - 8.5
280036860010,4.06098E+12,FLYER RUNNER - BLKWH - 9
280036860011,9.0362E+11,FLYER RUNNER - N/A - 10
280036860012,9.0362E+11,FLYER RUNNER - N/A - 11
280036860013,9.0362E+11,FLYER RUNNER - N/A - 5
280036860014,9.0362E+11,FLYER RUNNER - N/A - 6
280036860015,9.0362E+11,FLYER RUNNER - N/A - 7
280036860016,9.0362E+11,FLYER RUNNER - N/A - 7.5
280036860017,9.0362E+11,FLYER RUNNER - N/A - 8
280036860018,9.0362E+11,FLYER RUNNER - N/A - 8.5
280036860019,9.0362E+11,FLYER RUNNER - N/A - 9
280283260000,,PUMA FLYER RUNNER
280283260001,4.06098E+12,PUMA FLYER RUNNER - GRYBL - 7
280283260002,4.06098E+12,PUMA FLYER RUNNER - GRYBL - 7.5
280283260003,4.06098E+12,PUMA FLYER RUNNER - GRYBL - 8
280283260004,4.06098E+12,PUMA FLYER RUNNER - GRYBL - 8.5
280283260005,4.06098E+12,PUMA FLYER RUNNER - GRYBL - 9
280283260006,4.06098E+12,PUMA FLYER RUNNER - GRYBL - 9.5
280283260007,4.06098E+12,PUMA FLYER RUNNER - GRYBL - 10
280283260008,4.06098E+12,PUMA FLYER RUNNER - GRYBL - 6.5
280283260014,4.06098E+12,PUMA FLYER RUNNER - GRYBL - 11
280035000000,9071304,PUMA FLYER RUNNER
280035000001,4.06245E+12,FLYER RUNNER - BLUWH - 7
280035000002,4.06245E+12,FLYER RUNNER - BLUWH - 7.5
280035000003,4.06245E+12,FLYER RUNNER - BLUWH - 8
280035000004,4.06245E+12,FLYER RUNNER - BLUWH - 8.5
280035000005,4.06245E+12,FLYER RUNNER - BLUWH - 9
280035000006,4.06245E+12,FLYER RUNNER - BLUWH - 9.5
280035000007,4.06245E+12,FLYER RUNNER - BLUWH - 10
280035000008,4.06245E+12,FLYER RUNNER - BLUWH - 11
280035000009,4.06245E+12,FLYER RUNNER - BLUWH - 12
280035000010,4.06245E+12,FLYER RUNNER - BLUWH - 13
280037410000,9058756,FLYER RUNNER
280037410001,4.06245E+12,FLYER RUNNER - BLKRD - 7
280037410002,4.06245E+12,FLYER RUNNER - BLKRD - 7.5
280037410003,4.06245E+12,FLYER RUNNER - BLKRD - 8
280037410004,4.06245E+12,FLYER RUNNER - BLKRD - 8.5
280037410005,4.06245E+12,FLYER RUNNER - BLKRD - 9
280037410006,4.06245E+12,FLYER RUNNER - BLKRD - 9.5
280037410007,4.06245E+12,FLYER RUNNER - BLKRD - 10
280037410008,4.06245E+12,FLYER RUNNER - BLKRD - 11
280037410009,4.06245E+12,FLYER RUNNER - BLKRD - 12
280037410010,4.06245E+12,FLYER RUNNER - BLKRD - 13
280035010000,9070895,PUMA FLYER RUNNER
280035010001,4.06245E+12,FLYER RUNNER - BLKSV - 7
280035010002,4.06245E+12,FLYER RUNNER - BLKSV - 9.5
280035010003,4.06245E+12,FLYER RUNNER - BLKSV - 9
280035010004,4.06245E+12,FLYER RUNNER - BLKSV - 8.5
280035010005,4.06245E+12,FLYER RUNNER - BLKSV - 8
280035010006,4.06245E+12,FLYER RUNNER - BLKSV - 7.5
280035010007,4.06245E+12,FLYER RUNNER - BLKSV - 13
280035010008,4.06245E+12,FLYER RUNNER - BLKSV - 12
280035010009,4.06245E+12,FLYER RUNNER - BLKSV - 11
280035010010,4.06245E+12,FLYER RUNNER - BLKSV - 10
280035020000,9058879,PUMA FLYER RUNNER
280035020001,4.06245E+12,FLYER RUNNER - BLKYL - 6.5
280035020002,4.06245E+12,FLYER RUNNER - BLKYL - 7
280035020003,4.06245E+12,FLYER RUNNER - BLKYL - 7.5
280035020004,4.06245E+12,FLYER RUNNER - BLKYL - 8
280035020005,4.06245E+12,FLYER RUNNER - BLKYL - 8.5
280035020006,4.06245E+12,FLYER RUNNER - BLKYL - 9
280035020007,4.06245E+12,FLYER RUNNER - BLKYL - 9.5
280035020008,4.06245E+12,FLYER RUNNER - BLKYL - 10
280035020009,4.06245E+12,FLYER RUNNER - BLKYL - 11
280035020010,4.06245E+12,FLYER RUNNER - BLKYL - 12
280035020011,4.06245E+12,FLYER RUNNER - BLKYL - 13
280309600000,,PUMA FLYER RUNNER
280309600001,4.06245E+12,PUMA FLYER RUNNER - GRYBK - 7
280309600002,4.06245E+12,PUMA FLYER RUNNER - GRYBK - 7.5
280309600003,4.06245E+12,PUMA FLYER RUNNER - GRYBK - 8
280309600004,4.06245E+12,PUMA FLYER RUNNER - GRYBK - 8.5
280309600005,4.06245E+12,PUMA FLYER RUNNER - GRYBK - 9
280309600006,4.06245E+12,PUMA FLYER RUNNER - GRYBK - 9.5
280309600007,4.06245E+12,PUMA FLYER RUNNER - GRYBK - 10
280309600008,4.06245E+12,PUMA FLYER RUNNER - GRYBK - 11
280309600009,4.06245E+12,PUMA FLYER RUNNER - GRYBK - 12
280309600010,4.06245E+12,PUMA FLYER RUNNER - GRYBK - 13
280270590000,,PUMA FLYER RUNNER
280270590001,4.06245E+12,PUMA FLYER RUNNER - OLVBK - 7
280270590002,4.06245E+12,PUMA FLYER RUNNER - OLVBK - 7.5
280270590003,4.06245E+12,PUMA FLYER RUNNER - OLVBK - 8
280270590004,4.06245E+12,PUMA FLYER RUNNER - OLVBK - 8.5
280270590005,4.06245E+12,PUMA FLYER RUNNER - OLVBK - 9
280270590006,4.06245E+12,PUMA FLYER RUNNER - OLVBK - 9.5
280270590007,4.06245E+12,PUMA FLYER RUNNER - OLVBK - 10
280270590008,4.06245E+12,PUMA FLYER RUNNER - OLBLK - 11
280270590016,4.06245E+12,PUMA FLYER RUNNER - OLVBK - 12
280270590017,4.06245E+12,PUMA FLYER RUNNER - OLVBK - 13
280035030000,9071521,PUMA FLYER RUNNER
280035030001,4.06245E+12,FLYER RUNNER - BLUWH - 7
280035030002,4.06245E+12,FLYER RUNNER - BLUWH - 7.5
280035030003,4.06245E+12,FLYER RUNNER - BLUWH - 8
280035030004,4.06245E+12,FLYER RUNNER - BLUWH - 8.5
280035030005,4.06245E+12,FLYER RUNNER - BLUWH - 9
280035030006,4.06245E+12,FLYER RUNNER - BLUWH - 9.5
280035030007,4.06245E+12,FLYER RUNNER - BLUWH - 10
280035030008,4.06245E+12,FLYER RUNNER - BLUWH - 11
280035030009,4.06245E+12,FLYER RUNNER - BLUWH - 12
280035030010,4.06245E+12,FLYER RUNNER - BLUWH - 13
280035040000,9056250,FLYER RUNNER
280035040001,4.06245E+12,FLYER RUNNER - GRYWH - 8
280035040002,4.06245E+12,FLYER RUNNER - GRYWH - 9
280035040003,4.06245E+12,FLYER RUNNER - GRYWH - 10
280035040004,4.06245E+12,FLYER RUNNER - GRYWH - 11
280035040005,4.06245E+12,FLYER RUNNER - GRYWH - 12
280035040006,4.06245E+12,FLYER RUNNER - GRYWH - 13
280035040007,4.06245E+12,FLYER RUNNER - GRYWH - 7
280035040008,4.06245E+12,FLYER RUNNER - GRYWH - 7.5
280035040009,4.06245E+12,FLYER RUNNER - GRYWH - 8.5
280035040010,4.06245E+12,FLYER RUNNER - GRYWH - 9.5
280035050000,9071322,PUMA FLYER RUNNER
280035050001,4.06245E+12,FLYER RUNNER - BLACK - 7
280035050002,4.06245E+12,FLYER RUNNER - BLACK - 7.5
280035050003,4.06245E+12,FLYER RUNNER - BLACK - 8
280035050004,4.06245E+12,FLYER RUNNER - BLACK - 8.5
280035050005,4.06245E+12,FLYER RUNNER - BLACK - 9
280035050006,4.06245E+12,FLYER RUNNER - BLACK - 9.5
280035050007,4.06245E+12,FLYER RUNNER - BLACK - 10
280035050008,4.06245E+12,FLYER RUNNER - BLACK - 11
280035050009,4.06245E+12,FLYER RUNNER - BLACK - 12
280035050010,4.06245E+12,FLYER RUNNER - BLACK - 13
280270700000,,PUMA FLYER RUNNER
280270700001,4.06245E+12,PUMA FLYER RUNNER - WHITE - 7
280270700002,4.06245E+12,PUMA FLYER RUNNER - WHITE - 7.5
280270700003,4.06245E+12,PUMA FLYER RUNNER - WHITE - 8
280270700004,4.06245E+12,PUMA FLYER RUNNER - WHITE - 8.5
280270700005,4.06245E+12,PUMA FLYER RUNNER - WHITE - 9
280270700006,4.06245E+12,PUMA FLYER RUNNER - WHITE - 9.5
280270700007,4.06245E+12,PUMA FLYER RUNNER - WHITE - 10
280270700015,4.06245E+12,PUMA FLYER RUNNER - BLACK - 6.5
280270700016,4.06245E+12,PUMA FLYER RUNNER - BLACK - 11
280301680000,4.0637E+12,PUMA FLYER RUNNER - ORANGE - 7.5
280301680001,4.0637E+12,PUMA FLYER RUNNER - ORANGE - 8
280301680002,4.0637E+12,PUMA FLYER RUNNER - ORANGE - 8.5
280301680003,4.0637E+12,PUMA FLYER RUNNER - ORANGE - 9
280301680004,4.0637E+12,PUMA FLYER RUNNER - ORANGE - 9.5
280301680005,4.0637E+12,PUMA FLYER RUNNER - ORANGE - 10
280301680006,4.0637E+12,PUMA FLYER RUNNER - BLKOR - 11
280301680007,,PUMA FLYER RUNNER
280301680008,4.0637E+12,PUMA FLYER RUNNER - ORANGE - 7
280301680009,4.0637E+12,PUMA FLYER RUNNER - ORANGE - 12
280301680010,4.0637E+12,PUMA FLYER RUNNER - ORANGE - 13
280296620000,,PUMA FLYER RUNNER
280296620001,4.09969E+12,PUMA FLYER RUNNER - BLKLM - 7
280296620002,4.09969E+12,PUMA FLYER RUNNER - BLKLM - 7.5
280296620003,4.09969E+12,PUMA FLYER RUNNER - BLKLM - 8
280296620004,4.09969E+12,PUMA FLYER RUNNER - BLKLM - 8.5
280296620005,4.09969E+12,PUMA FLYER RUNNER - BLKLM - 9
280296620006,4.09969E+12,PUMA FLYER RUNNER - BLKLM - 9.5
280296620007,4.09969E+12,PUMA FLYER RUNNER - BLKLM - 10
280296620008,4.09969E+12,PUMA FLYER RUNNER - BLKLM - 11
280296620009,4.09969E+12,PUMA FLYER RUNNER - BLKLM - 12
280296620010,4.09969E+12,PUMA FLYER RUNNER - BLKLM - 13
280307450000,,PUMA FLYER RUNNER
280307450001,4.09969E+12,PUMA FLYER RUNNER - GREY - 7
280307450002,4.09969E+12,PUMA FLYER RUNNER - GREY - 7.5
280307450003,4.09969E+12,PUMA FLYER RUNNER - GREY - 8
280307450004,4.09969E+12,PUMA FLYER RUNNER - GREY - 8.5
280307450005,4.09969E+12,PUMA FLYER RUNNER - GREY - 9
280307450006,4.09969E+12,PUMA FLYER RUNNER - GREY - 9.5
280307450007,4.09969E+12,PUMA FLYER RUNNER - GREY - 10
280307450008,4.09969E+12,PUMA FLYER RUNNER - GREY - 11
280307450009,4.09969E+12,PUMA FLYER RUNNER - GREY - 12
280307450010,4.09969E+12,PUMA FLYER RUNNER - GREY - 13
280307450011,4.09969E+12,PUMA FLYER RUNNER - GREY - 6.5
280035060000,9063125,PUMA FLYER RUNNER
280035060001,4.06453E+12,FLYER RUNNER - GRYWH - 7.5
280035060002,4.06453E+12,FLYER RUNNER - GRYWH - 9
280035060003,4.06453E+12,FLYER RUNNER - GRYWH - 9.5
280035060004,4.06453E+12,FLYER RUNNER - GRYWH - 7
280035060005,4.06453E+12,FLYER RUNNER - GRYWH - 8
280035060006,4.06453E+12,FLYER RUNNER - GRYWH - 8.5
280035060007,4.06453E+12,FLYER RUNNER - GRYWH - 10
280035060008,4.06453E+12,FLYER RUNNER - GRYWH - 11
280035060009,4.06453E+12,FLYER RUNNER - GRYWH - 12
280035060010,4.06453E+12,FLYER RUNNER - GRYWH - 13
280035070000,9061166,PUMA FLYER RUNNER
280035070001,9.06117E+11,FLYER RUNNER - BLACK - 7
280035070002,4.06453E+12,FLYER RUNNER - BLACK - 10.5
280035070003,4.06453E+12,FLYER RUNNER - BLACK - 11
280035070004,4.06453E+12,FLYER RUNNER - BLACK - 7
280035070005,4.06453E+12,FLYER RUNNER - BLACK - 7.5
280035070006,4.06453E+12,FLYER RUNNER - BLACK - 8
280035070007,4.06453E+12,FLYER RUNNER - BLACK - 8.5
280035070008,4.06453E+12,FLYER RUNNER - BLACK - 9
280035070009,4.06453E+12,FLYER RUNNER - BLACK - 9.5
280035070010,4.06453E+12,FLYER RUNNER - BLACK - 10
280035070011,4.06453E+12,FLYER RUNNER - BLACK - 12
280035070012,4.06453E+12,FLYER RUNNER - BLACK - 13
280309610000,,PUMA FLYER RUNNER
280309610001,4.06798E+12,PUMA FLYER RUNNER - GRY - 7
280309610002,4.06798E+12,PUMA FLYER RUNNER - GRY - 7.5
280309610003,4.06798E+12,PUMA FLYER RUNNER - GRY - 8
280309610004,4.06798E+12,PUMA FLYER RUNNER - GRY - 8.5
280309610005,4.06798E+12,PUMA FLYER RUNNER - GRY - 9
280309610006,4.06798E+12,PUMA FLYER RUNNER - GRY - 9.5
280309610007,4.06798E+12,PUMA FLYER RUNNER - GRY - 10
280309610008,4.06798E+12,PUMA FLYER RUNNER - GRY - 11
280309610009,4.06798E+12,PUMA FLYER RUNNER - GRY - 12
280309610010,4.06798E+12,PUMA FLYER RUNNER - GRY - 13
280310770000,,PUMA FLYER RUNNER
280310770001,4.06798E+12,PUMA FLYER RUNNER - DOLIV - 7
280310770002,4.06798E+12,PUMA FLYER RUNNER - DOLIV - 7.5
280310770003,4.06798E+12,PUMA FLYER RUNNER - DOLIV - 8
280310770004,4.06798E+12,PUMA FLYER RUNNER - DOLIV - 8.5
280310770005,4.06798E+12,PUMA FLYER RUNNER - DOLIV - 9
280310770006,4.06798E+12,PUMA FLYER RUNNER - DOLIV - 9.5
280310770007,4.06798E+12,PUMA FLYER RUNNER - DOLIV - 10
280310770008,4.06798E+12,PUMA FLYER RUNNER - DOLIV - 11
280310770009,4.06798E+12,PUMA FLYER RUNNER - DOLIV - 12
280310770010,4.06798E+12,PUMA FLYER RUNNER - DOLIV - 13
280035080000,9054307,PUMA INTERFLEX RUNNER
280035080001,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 7
280035080002,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 7.5
280035080003,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 8
280035080004,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 8.5
280035080005,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 9
280035080006,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 9.5
280035080007,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 10
280035080008,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 11
280035080009,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 12
280035080010,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 13
280035080011,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 4
280035080012,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 4.5
280035080013,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 5
280035080014,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 5.5
280035080015,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 6
280035080016,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 10.5
280035080017,4.06098E+12,INTERFLEX RUNNER PUMA - BLKWH - 6.5
280035090000,9059596,PUMA INTERFLEX RUNNER
280035090001,4.06098E+12,INTERFLEX RUNNER - PEWHT - 7
280035090002,4.06098E+12,INTERFLEX RUNNER - PEWHT - 7.5
280035090003,4.06098E+12,INTERFLEX RUNNER - PEWHT - 8
280035090004,4.06098E+12,INTERFLEX RUNNER - PEWHT - 8.5
280035090005,4.06098E+12,INTERFLEX RUNNER - PEWHT - 9
280035090006,4.06098E+12,INTERFLEX RUNNER - PEWHT - 9.5
280035090007,4.06098E+12,INTERFLEX RUNNER - PEWHT - 10.5
280035090008,4.06098E+12,INTERFLEX RUNNER - PEWHT - 11
280035090009,4.06098E+12,INTERFLEX RUNNER - PEWHT - 12
280035090010,4.06098E+12,INTERFLEX RUNNER - PEWHT - 13
280035090011,4.06098E+12,INTERFLEX RUNNER - PEWHT - 10
280035100000,9053197,PUMA INTERFLEX RUNNER
280035100001,4.06245E+12,INTERFLEX RUNNER - NAVY - 7
280035100002,4.06245E+12,INTERFLEX RUNNER - NAVY - 7.5
280035100003,4.06245E+12,INTERFLEX RUNNER - NAVY - 8
280035100004,4.06245E+12,INTERFLEX RUNNER - NAVY - 8.5
280035100005,4.06245E+12,INTERFLEX RUNNER - NAVY - 9
280035100006,4.06245E+12,INTERFLEX RUNNER - NAVY - 9.5
280035100007,4.06245E+12,INTERFLEX RUNNER - NAVY - 10
280035100008,4.06245E+12,INTERFLEX RUNNER - NAVY - 11
280035100009,4.06245E+12,INTERFLEX RUNNER - NAVY - 12
280035100010,4.06245E+12,INTERFLEX RUNNER - NAVY - 13
280035110000,9053199,PUMA INTERFLEX RUNNER
280035110001,4.06245E+12,INTERFLEX RUNNER - BLACK - 7
280035110002,4.06245E+12,INTERFLEX RUNNER - BLACK - 7.5
280035110003,4.06245E+12,INTERFLEX RUNNER - BLACK - 8
280035110004,4.06245E+12,INTERFLEX RUNNER - BLACK - 8.5
280035110005,4.06245E+12,INTERFLEX RUNNER - BLACK - 9
280035110006,4.06245E+12,INTERFLEX RUNNER - BLACK - 9.5
280035110007,4.06245E+12,INTERFLEX RUNNER - BLACK - 10
280035110008,4.06245E+12,INTERFLEX RUNNER - BLACK - 11
280035110009,4.06245E+12,INTERFLEX RUNNER - BLACK - 12
280035110010,4.06245E+12,INTERFLEX RUNNER - BLACK - 13
280035110011,4.06245E+12,INTERFLEX RUNNER - BLACK - 6.5
280035120000,9054872,PUMA INTERFLEX RUNNER
280035120001,4.06245E+12,INTERFLEX RUNNER - GRYWH - 11
280035120002,4.06245E+12,INTERFLEX RUNNER - GRYWH - 7
280035120003,4.06245E+12,INTERFLEX RUNNER - GRYWH - 7.5
280035120004,4.06245E+12,INTERFLEX RUNNER - GRYWH - 8
280035120005,4.06245E+12,INTERFLEX RUNNER - GRYWH - 8.5
280035120006,4.06245E+12,INTERFLEX RUNNER - GRYWH - 9
280035120007,4.06245E+12,INTERFLEX RUNNER - GRYWH - 9.5
280035120008,4.06245E+12,INTERFLEX RUNNER - GRYWH - 10
280035130000,9068066,PUMA INTERFLEX RUNNER
280035130001,4.06245E+12,INTERFLEX RUNNER - SVRWH - 7
280035130002,4.06245E+12,INTERFLEX RUNNER - SVRWH - 7.5
280035130003,4.06245E+12,INTERFLEX RUNNER - SVRWH - 8
280035130004,4.06245E+12,INTERFLEX RUNNER - SVRWH - 8.5
280035130005,4.06245E+12,INTERFLEX RUNNER - SVRWH - 9
280035130006,4.06245E+12,INTERFLEX RUNNER - SVRWH - 9.5
280035130007,4.06245E+12,INTERFLEX RUNNER - SVRWH - 10
280035130008,4.06245E+12,INTERFLEX RUNNER - SVRWH - 11
280035130009,4.06245E+12,INTERFLEX RUNNER - SVRWH - 12
280035130010,4.06245E+12,INTERFLEX RUNNER - SVRWH - 13
280035140000,9059294,PUMA INTERFLEX RUNNER
280035140001,4.06245E+12,INTERFLEX RUNNER - BLKRD - 5.5
280035140002,4.06245E+12,INTERFLEX RUNNER - BLKRD - 7
280035140003,4.06245E+12,INTERFLEX RUNNER - BLKRD - 7.5
280035140004,4.06245E+12,INTERFLEX RUNNER - BLKRD - 8
280035140005,4.06245E+12,INTERFLEX RUNNER - BLKRD - 8.5
280035140006,4.06245E+12,INTERFLEX RUNNER - BLKRD - 9
280035140007,4.06245E+12,INTERFLEX RUNNER - BLKRD - 9.5
280035140008,4.06245E+12,INTERFLEX RUNNER - BLKRD - 10.5
280035140009,4.06245E+12,INTERFLEX RUNNER - BLKRD - 11
280035140010,4.06245E+12,INTERFLEX RUNNER - BLKRD - 12
280035140011,4.06245E+12,INTERFLEX RUNNER - BLKRD - 13
280035140012,4.06245E+12,INTERFLEX RUNNER - BLKRD - 6.5
280035140013,4.06245E+12,INTERFLEX RUNNER - BLKRD - 10
280035150000,9068067,PUMA INTERFLEX RUNNER
280035150001,4.06245E+12,INTERFLEX RUNNER - BLKSV - 7
280035150002,4.06245E+12,INTERFLEX RUNNER - BLKSV - 7.5
280035150003,4.06245E+12,INTERFLEX RUNNER - BLKSV - 8
280035150004,4.06245E+12,INTERFLEX RUNNER - BLKSV - 8.5
280035150005,4.06245E+12,INTERFLEX RUNNER - BLKSV - 9
280035150006,4.06245E+12,INTERFLEX RUNNER - BLKSV - 9.5
280035150007,4.06245E+12,INTERFLEX RUNNER - BLKSV - 10
280035150008,4.06245E+12,INTERFLEX RUNNER - BLKSV - 11
280035150009,4.06245E+12,INTERFLEX RUNNER - BLKSV - 12
280035150010,4.06245E+12,INTERFLEX RUNNER - BLKSV - 13
280035160000,9059525,PUMA INTERFLEX RUNNER
280035160001,4.0637E+12,INTERFLEX RUNNER - BLACK - 10
280035160002,4.0637E+12,INTERFLEX RUNNER - BLACK - 7
280035160003,4.0637E+12,INTERFLEX RUNNER - BLACK - 7.5
280035160004,4.0637E+12,INTERFLEX RUNNER - BLACK - 8
280035160005,4.0637E+12,INTERFLEX RUNNER - BLACK - 8.5
280035160006,4.0637E+12,INTERFLEX RUNNER - BLACK - 9
280035160007,4.0637E+12,INTERFLEX RUNNER - BLACK - 9.5
280035160008,4.0637E+12,INTERFLEX RUNNER - BLACK - 10.5
280035160009,4.0637E+12,INTERFLEX RUNNER - BLACK - 11
280035160010,4.0637E+12,INTERFLEX RUNNER - BLACK - 12
280035160011,4.0637E+12,INTERFLEX RUNNER - BLACK - 13
280035170000,9059942,PUMA INTERFLEX RUNNER
280035170001,4.0637E+12,INTERFLEX RUNNER - BLKGD - 5
280035170002,4.0637E+12,INTERFLEX RUNNER - BLKGD - 5.5
280035170003,4.0637E+12,INTERFLEX RUNNER - BLKGD - 6
280035170004,4.0637E+12,INTERFLEX RUNNER - BLKGD - 6.5
280035170005,4.0637E+12,INTERFLEX RUNNER - BLKGD - 7
280035170006,4.0637E+12,INTERFLEX RUNNER - BLKGD - 7.5
280035170007,4.0637E+12,INTERFLEX RUNNER - BLKGD - 8
280035170008,4.0637E+12,INTERFLEX RUNNER - BLKGD - 8.5
280035170009,4.0637E+12,INTERFLEX RUNNER - BLKGD - 9
280035170010,4.0637E+12,INTERFLEX RUNNER - BLKGD - 9.5
280035170011,4.0637E+12,INTERFLEX RUNNER - BLKGD - 10
280035170012,4.0637E+12,INTERFLEX RUNNER - BLKGD - 10.5
280035170013,4.0637E+12,INTERFLEX RUNNER - BLKGD - 11
280035170014,4.0637E+12,INTERFLEX RUNNER - BLKGD - 12
280035170015,4.0637E+12,INTERFLEX RUNNER - BLKGD - 13
280035180000,9072424,PUMA INTERFLEX RUNNER
280035180001,4.0637E+12,INTERFLEX RUNNER - REDWH - 7
280035180002,4.0637E+12,INTERFLEX RUNNER - REDWH - 7.5
280035180003,4.0637E+12,INTERFLEX RUNNER - REDWH - 8
280035180004,4.0637E+12,INTERFLEX RUNNER - REDWH - 8.5
280035180005,4.0637E+12,INTERFLEX RUNNER - REDWH - 9
280035180006,4.0637E+12,INTERFLEX RUNNER - REDWH - 9.5
280035180007,4.0637E+12,INTERFLEX RUNNER - REDWH - 10
280035180008,4.0637E+12,INTERFLEX RUNNER - REDWH - 11
280035180009,4.0637E+12,INTERFLEX RUNNER - REDWH - 12
280035180010,4.0637E+12,INTERFLEX RUNNER - REDWH - 13
280002330000,9000945,INTERFLEX MODERN
280002330001,9.00095E+11,INTERFLEX MODERN - N/A - 10.5
280002330002,9.00095E+11,INTERFLEX MODERN - BLKWH - 10.5
280002330003,4.06098E+12,INTERFLEX MODERN - BLKWH - 10.5
280002330004,4.06098E+12,INTERFLEX MODERN - BLKWH - 6
280002330005,4.06098E+12,INTERFLEX MODERN - BLKWH - 5.5
280002330006,4.06098E+12,INTERFLEX MODERN - BLKWH - 5
280002330007,4.06098E+12,INTERFLEX MODERN - BLKWH - 4.5
280002330008,4.06098E+12,INTERFLEX MODERN - BLKWH - 4
280002330009,4.06098E+12,INTERFLEX MODERN - BLKWH - 3.5
280002330010,9.00095E+11,INTERFLEX MODERN - N/A - 9.5
280002330011,9.00095E+11,INTERFLEX MODERN - N/A - 9
